test_title,client_name,run_duration_ms,ingestion_timestamp,test_file,test_name,test_opcode,test_params,block_limit_million,opcount,exclude_reason
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,21245,2026-03-11 03:07:22.482170704+00:00,test_block_context,test_block_context_ops,BASEFEE,,25,11813026.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,32754,2026-02-09 20:15:16.898044827+00:00,test_block_context,test_block_context_ops,BASEFEE,,30,14180081.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,5431,2026-03-10 17:26:14.752170700+00:00,test_block_context,test_block_context_ops,BASEFEE,,5,2355916.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,65599,2026-02-09 22:10:58.128274099+00:00,test_block_context,test_block_context_ops,BASEFEE,,60,28360197.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,9428,2026-02-06 21:45:35.406690543+00:00,test_block_context,test_block_context_ops,BASEFEE,,10,4722965.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,11530,2026-03-09 17:10:05.499443018+00:00,test_block_context,test_block_context_ops,BASEFEE,,15,7090061.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,14533,2026-03-10 07:07:16.899784685+00:00,test_block_context,test_block_context_ops,BASEFEE,,20,9445936.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,17133,2026-03-09 20:55:34.456016904+00:00,test_block_context,test_block_context_ops,BASEFEE,,25,11813026.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,25144,2026-02-07 04:33:39.082689469+00:00,test_block_context,test_block_context_ops,BASEFEE,,30,14180081.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,5324,2026-03-09 19:20:26.874312755+00:00,test_block_context,test_block_context_ops,BASEFEE,,5,2355916.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BASEFEE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,47076,2026-02-07 19:30:09.137579233+00:00,test_block_context,test_block_context_ops,BASEFEE,,60,28360197.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,12429,2026-02-09 13:38:32.281833881+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,10,4722965.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_15M],ethrex-v9.0.0__zisk-v0.15.0,14438,2026-03-11 15:13:52.518719824+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,15,7090061.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,18136,2026-03-11 07:06:57.364756604+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,20,9445936.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,22743,2026-03-11 01:18:50.918309453+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,25,11813026.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,33257,2026-02-09 22:44:28.795189560+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,30,14180081.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,5826,2026-03-11 14:26:03.549589938+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,5,2355916.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,61692,2026-02-08 19:22:59.360147251+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,60,28360197.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,11832,2026-02-06 23:32:12.929178067+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,10,4722965.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,13832,2026-03-10 00:27:18.793116505+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,15,7090061.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,17634,2026-03-10 11:40:08.367937577+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,20,9445936.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,20537,2026-03-10 09:47:28.682992300+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,25,11813026.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,29756,2026-02-07 08:03:49.078755859+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,30,14180081.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,5726,2026-03-10 10:59:43.259385095+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,5,2355916.0,noncanonical_compute_benchmark
test_block_context.py::test_block_context_ops[fork_Osaka-blockchain_test-opcode_BLOBBASEFEE-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,59388,2026-02-07 18:28:02.425479323+00:00,test_block_context,test_block_context_ops,BLOBBASEFEE,,60,28360197.0,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,5421,2026-02-09 10:39:00.759533236+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,10,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_15M],ethrex-v9.0.0__zisk-v0.15.0,5826,2026-03-10 17:29:05.974293645+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,15,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,7129,2026-03-11 00:41:38.803887964+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,20,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,7627,2026-03-11 02:07:25.449323495+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,25,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,11531,2026-02-10 03:04:55.694260236+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,30,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,4521,2026-03-11 15:05:31.216775432+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,5,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,21549,2026-02-09 00:03:06.353646289+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,60,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,14633,2026-02-09 21:13:09.184553581+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,10,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_15M],ethrex-v9.0.0__zisk-v0.15.0,16137,2026-03-11 03:46:06.265987864+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,15,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,20937,2026-03-11 01:36:08.446976198+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,20,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,27145,2026-03-11 01:20:02.721907107+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,25,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,39368,2026-02-10 04:33:02.943345169+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,30,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,7030,2026-03-11 10:39:52.664528752+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,5,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,77424,2026-02-09 09:41:30.802694014+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,60,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,5321,2026-02-07 03:09:08.622581741+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,10,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,5524,2026-03-09 20:42:21.888378827+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,15,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,7027,2026-03-10 00:26:55.184715407+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,20,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,7828,2026-03-09 19:11:35.303848372+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,25,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,10829,2026-02-07 11:59:18.267984726+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,30,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,4626,2026-03-10 10:21:08.586599626+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,5,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_False-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,20241,2026-02-07 02:49:54.050053497+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_False,60,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_10M],reth-v1.11.0__zisk-v0.15.0,14636,2026-02-08 00:18:04.685443143+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,10,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_15M],reth-v1.11.0__zisk-v0.15.0,16136,2026-03-10 11:45:41.990264415+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,15,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_20M],reth-v1.11.0__zisk-v0.15.0,20746,2026-03-10 06:33:50.276599716+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,20,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_25M],reth-v1.11.0__zisk-v0.15.0,25545,2026-03-10 02:36:13.269544423+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,25,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_30M],reth-v1.11.0__zisk-v0.15.0,39165,2026-02-07 16:47:28.558160382+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,30,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_5M],reth-v1.11.0__zisk-v0.15.0,6527,2026-03-09 22:48:18.590809150+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,5,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_data[fork_Osaka-blockchain_test-zero_byte_True-benchmark-gas-value_60M],reth-v1.11.0__zisk-v0.15.0,74711,2026-02-07 03:49:45.327310272+00:00,test_transaction_types,test_block_full_data,BLOCK,zero_byte_True,60,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_of_ether_transfers[fork_Osaka-blockchain_test-balance_0-case_id_a_to_a-benchmark-gas-value_10M],ethrex-v9.0.0__zisk-v0.15.0,8324,2026-02-09 23:43:56.335774407+00:00,test_transaction_types,test_block_full_of_ether_transfers,BLOCK,balance_0-case_id_a_to_a,10,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_of_ether_transfers[fork_Osaka-blockchain_test-balance_0-case_id_a_to_a-benchmark-gas-value_15M],ethrex-v9.0.0__zisk-v0.15.0,9829,2026-03-11 14:35:14.191962600+00:00,test_transaction_types,test_block_full_of_ether_transfers,BLOCK,balance_0-case_id_a_to_a,15,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_of_ether_transfers[fork_Osaka-blockchain_test-balance_0-case_id_a_to_a-benchmark-gas-value_20M],ethrex-v9.0.0__zisk-v0.15.0,12732,2026-03-10 17:44:32.206295113+00:00,test_transaction_types,test_block_full_of_ether_transfers,BLOCK,balance_0-case_id_a_to_a,20,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_of_ether_transfers[fork_Osaka-blockchain_test-balance_0-case_id_a_to_a-benchmark-gas-value_25M],ethrex-v9.0.0__zisk-v0.15.0,14632,2026-03-11 13:49:11.411648704+00:00,test_transaction_types,test_block_full_of_ether_transfers,BLOCK,balance_0-case_id_a_to_a,25,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_of_ether_transfers[fork_Osaka-blockchain_test-balance_0-case_id_a_to_a-benchmark-gas-value_30M],ethrex-v9.0.0__zisk-v0.15.0,21851,2026-02-08 16:01:41.222654791+00:00,test_transaction_types,test_block_full_of_ether_transfers,BLOCK,balance_0-case_id_a_to_a,30,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_of_ether_transfers[fork_Osaka-blockchain_test-balance_0-case_id_a_to_a-benchmark-gas-value_5M],ethrex-v9.0.0__zisk-v0.15.0,5224,2026-03-10 21:58:23.160948510+00:00,test_transaction_types,test_block_full_of_ether_transfers,BLOCK,balance_0-case_id_a_to_a,5,,noncanonical_compute_benchmark
test_transaction_types.py::test_block_full_of_ether_transfers[fork_Osaka-blockchain_test-balance_0-case_id_a_to_a-benchmark-gas-value_60M],ethrex-v9.0.0__zisk-v0.15.0,36863,2026-02-10 00:07:50.897382090+00:00,test_transaction_types,test_block_full_of_ether_transfers,BLOCK,balance_0-case_id_a_to_a,60,,noncanonical_compute_benchmark
